Date,Close,High,Low,Open,Volume,return,volatility,regime
2017-10-06,6064.25,6071.5,6037.5,6062.25,232608,-0.00024729011251700683,0.005761686038087323,1
2017-10-09,6064.5,6084.0,6054.75,6062.5,155751,4.1225213340378986e-05,0.004025075463875979,0
2017-10-10,6065.25,6088.5,6039.0,6062.25,238961,0.0001236705416769457,0.004138845619794138,1
2017-10-11,6082.5,6086.0,6053.25,6064.5,180901,0.002844070730802617,0.003694881561194608,0
2017-10-12,6074.75,6097.0,6066.5,6083.5,200082,-0.0012741471434443152,0.003775289767952417,1
2017-10-13,6099.75,6104.0,6068.5,6073.0,178530,0.004115395695296176,0.0034031404150380988,0
2017-10-16,6120.25,6121.5,6098.0,6101.5,167591,0.0033607934751425095,0.0033275617504068054,1
2017-10-17,6123.75,6125.5,6105.0,6119.75,154430,0.0005718720640497388,0.003362810952454398,0
2017-10-18,6119.25,6132.75,6108.0,6122.25,180414,-0.0007348438456827866,0.003467952565109463,1
2017-10-19,6097.75,6121.75,6051.25,6121.25,332212,-0.0035135024717081187,0.0023199134989655788,1
2017-10-20,6111.0,6129.5,6090.5,6097.75,222217,0.002172932639088243,0.0023559254399190765,0
2017-10-23,6064.75,6128.0,6060.5,6109.5,247882,-0.0075683194239895,0.00354605833150243,1
2017-10-24,6079.5,6092.5,6057.0,6064.75,235526,0.0024320870604723765,0.0036284743124517078,0
2017-10-25,6064.5,6087.5,6011.0,6073.5,436671,-0.002467308166790083,0.0035936119962628335,1
2017-10-26,6084.75,6096.25,6035.0,6065.0,320283,0.0033391046252781997,0.003746179097523773,0
2017-10-27,6215.25,6225.75,6078.75,6092.0,435844,0.021447060273634966,0.007698374598645622,1
2017-10-30,6224.25,6251.5,6202.25,6209.5,360344,0.0014480511644745508,0.007681901382095237,1
2017-10-31,6249.75,6258.75,6219.25,6221.75,239132,0.004096879142065246,0.007704577567893402,1
2017-11-01,6240.75,6284.5,6223.5,6249.75,346061,-0.0014400576023041456,0.007736217221328886,1
2017-11-02,6235.75,6263.0,6192.5,6230.0,356528,-0.0008011857549172774,0.00756734628385365,1
2017-11-03,6290.5,6296.75,6236.0,6252.5,301691,0.008780018442047899,0.007841782560354123,0
2017-11-06,6313.5,6317.5,6268.0,6285.25,218392,0.003656307129798808,0.006922035329137144,1
2017-11-07,6316.0,6331.5,6296.25,6311.5,284157,0.00039597687495041,0.0070043410614165965,1
2017-11-08,6341.5,6345.5,6301.5,6310.5,218248,0.004037365421152739,0.006645813478001773,1
2017-11-09,6314.5,6351.5,6244.75,6342.25,550267,-0.004257667744224536,0.0072035330711391725,1
2017-11-10,6309.25,6321.0,6281.0,6312.75,266728,-0.0008314197481985586,0.003720466512506792,1
2017-11-13,6312.0,6325.0,6281.0,6312.5,229366,0.00043586797162897817,0.0037360276771644264,0
2017-11-14,6293.5,6318.25,6262.75,6310.75,342800,-0.0029309252217997184,0.0038335825517331005,1
2017-11-15,6266.25,6294.75,6230.75,6293.5,399624,-0.0043298641455470355,0.00411200650152227,1
2017-11-16,6341.0,6358.5,6260.75,6264.5,339694,0.011928984639936191,0.0054472520993418564,1
2017-11-17,6313.25,6351.75,6308.5,6342.75,275846,-0.0043762813436366566,0.005123314657329889,1
2017-11-20,6316.0,6329.25,6291.25,6312.0,203721,0.0004355918108740475,0.004993558319407829,1
2017-11-21,6379.5,6385.25,6311.25,6315.75,216030,0.010053831538948677,0.005916412360510568,1
2017-11-22,6389.5,6395.25,6375.25,6381.25,116314,0.0015675209655929834,0.005827174259929096,1
2017-11-24,6413.5,6416.0,6375.75,6388.25,118443,0.003756162454026102,0.005605832326117015,1
2017-11-27,6413.25,6424.5,6394.75,6414.25,204123,-3.898027598037146e-05,0.005573607535091979,1
2017-11-28,6420.25,6429.5,6388.75,6413.25,307329,0.001091490274041984,0.005561579420265621,1
2017-11-29,6305.5,6428.5,6283.0,6423.5,625761,-0.017873135781316885,0.008287785339227157,1
2017-11-30,6369.0,6377.5,6289.0,6306.5,457769,0.01007057330901584,0.008652152076617854,0
2017-12-01,6346.25,6369.0,6246.0,6353.75,608005,-0.003571989323284619,0.007969944367422566,1
2017-12-04,6265.25,6391.75,6250.75,6371.0,520744,-0.012763442978136696,0.008883625907020895,1
2017-12-05,6271.75,6339.75,6231.75,6255.5,443788,0.001037468576672973,0.008894411938787483,1
2017-12-06,6293.0,6307.0,6232.5,6269.0,363675,0.003388209032566758,0.008226379279740258,1
2017-12-07,6323.0,6335.5,6288.75,6298.0,325352,0.004767201652629893,0.008411892414744588,1
2017-12-08,6340.0,6379.0,6320.5,6322.25,180084,0.002688597184880681,0.008351187353661534,1
2017-12-11,6397.5,6409.75,6339.75,6343.0,148290,0.009069400630914881,0.008956979247243585,0
2017-12-12,6384.25,6407.75,6371.75,6404.25,134498,-0.0020711215318484077,0.008961769083493441,1
2017-12-13,6398.5,6418.75,6365.5,6385.0,109048,0.002232055448956327,0.006574990869653852,1
2017-12-14,6391.75,6425.0,6385.5,6396.75,79395,-0.0010549347503321371,0.005863533906493937,1
2017-12-15,6478.0,6500.0,6384.0,6389.5,288903,0.013493957054014905,0.006967626672073816,1
2017-12-18,6535.25,6542.0,6497.5,6498.0,220351,0.008837604198826732,0.004895142269846595,1
2017-12-19,6500.75,6545.75,6479.75,6535.0,272966,-0.0052790635400329355,0.00569613571699706,1
2017-12-20,6489.0,6529.0,6463.25,6504.0,276115,-0.0018074837518747833,0.0059496487419503745,1
2017-12-21,6492.25,6520.75,6476.0,6486.75,211561,0.0005008475882262164,0.005968762307988865,1
2017-12-22,6483.75,6501.75,6467.5,6489.75,130810,-0.0013092533405213436,0.006099169956191494,1
2017-12-26,6460.0,6492.0,6432.25,6482.5,135130,-0.00366300366300365,0.005843629666170405,1
2017-12-27,6454.0,6475.5,6442.0,6461.25,158481,-0.0009287925696594979,0.005788086781187117,1
2017-12-28,6446.25,6477.5,6442.25,6452.25,138254,-0.0012008057018902951,0.005815365655977761,1
2017-12-29,6408.75,6467.75,6383.25,6444.5,210114,-0.005817335660267653,0.006164911464216535,1
2018-01-02,6514.75,6523.25,6397.75,6405.0,259593,0.016539886873415233,0.006919268138526968,1
2018-01-03,6584.5,6591.25,6511.25,6513.25,223243,0.010706473771058045,0.007186928602145551,0
2018-01-04,6603.5,6617.5,6580.0,6583.75,254577,0.00288556458349154,0.006880068601987667,1
2018-01-05,6667.75,6671.0,6599.75,6608.0,214944,0.009729688801393133,0.007206517324741143,0
2018-01-08,6688.0,6690.75,6653.25,6667.75,198494,0.0030370064864460034,0.007163288183781439,1
2018-01-09,6687.0,6707.25,6667.25,6687.25,272445,-0.00014952153110048272,0.007094868046726861,1
2018-01-10,6677.25,6686.75,6628.25,6679.75,320261,-0.001458052938537513,0.006892221476077071,1
2018-01-11,6726.5,6728.75,6664.25,6676.5,228872,0.007375790931895665,0.006821417942611725,0
2018-01-12,6775.25,6777.75,6703.25,6725.5,288871,0.007247454099457373,0.0066026950033294795,1
2018-01-16,6762.25,6845.75,6729.25,6781.5,516270,-0.0019187483856684118,0.00597791364659456,1
2018-01-17,6823.75,6834.25,6744.75,6762.75,357653,0.009094606085252588,0.0047798447311412015,1
2018-01-18,6813.0,6838.0,6796.0,6818.0,314511,-0.0015753801062465822,0.004627643895560832,1
2018-01-19,6845.75,6857.0,6801.5,6816.5,324203,0.004806986643182132,0.004642537961787028,0
2018-01-22,6931.0,6941.25,6824.25,6830.75,262762,0.012452981777014926,0.005098317860179598,1
2018-01-23,6965.75,6981.25,6919.75,6929.75,336204,0.005013706535853313,0.005099834431904166,0
2018-01-24,6931.25,7004.25,6888.25,6956.5,526387,-0.004952804794889243,0.0057305870102080025,1
2018-01-25,6931.5,6987.25,6902.0,6933.5,415464,3.6068530207433724e-05,0.005601837547937292,1
2018-01-26,7030.25,7034.5,6934.25,6938.0,326274,0.014246555579600306,0.0064517438874821045,1
2018-01-29,6992.5,7047.25,6980.0,7030.0,407157,-0.005369652572810302,0.007048901483224304,1
2018-01-30,6941.5,7006.5,6902.75,6991.5,524079,-0.007293528780836556,0.00765962534916301,1
2018-01-31,6962.5,6991.0,6921.5,6938.25,413798,0.0030252827198731236,0.0073250244672772285,1
2018-02-01,6898.5,6987.75,6884.75,6973.0,492861,-0.009192100538599646,0.008097850277730956,1
2018-02-02,6755.75,6963.5,6752.25,6954.0,642482,-0.02069290425454806,0.010516578872770618,2
2018-02-05,6429.25,6813.5,6387.75,6752.25,931677,-0.048329201050956616,0.01716542326110462,2
2018-02-06,6653.75,6677.5,6260.25,6473.0,813419,0.034918536376715714,0.021592836140762996,2
2018-02-07,6555.75,6717.75,6532.0,6638.0,593446,-0.014728536539545423,0.021842482722446904,2
2018-02-08,6317.25,6618.5,6301.0,6542.0,640585,-0.03638027685619494,0.02379537201846861,2
2018-02-09,6417.75,6455.5,6164.0,6328.0,787495,0.015908821085124147,0.023980733924555877,2
2018-02-12,6531.75,6567.5,6414.25,6434.5,406083,0.017763234778543913,0.025422263721092398,2
2018-02-13,6560.5,6571.0,6470.75,6529.75,382334,0.00440157691277232,0.025649696013329937,2
2018-02-14,6687.0,6692.75,6456.25,6559.5,482298,0.0192820669156315,0.026730538168448715,2
2018-02-15,6816.0,6827.5,6669.75,6681.0,458423,0.019291161956034086,0.027584765669308668,2
2018-02-16,6786.75,6859.75,6762.0,6816.25,445962,-0.004291373239436624,0.02674922590720319,2
2018-02-20,6790.5,6843.75,6723.25,6783.25,461892,0.000552547242789192,0.020517562410224566,2
2018-02-21,6760.5,6885.5,6741.25,6788.25,440206,-0.004417936823503443,0.017889869245229516,2
2018-02-22,6788.75,6831.5,6694.75,6756.5,439678,0.004178685008505267,0.016929539433087552,2
2018-02-23,6909.75,6913.75,6782.75,6792.5,0,0.017823605229239536,0.00992437198677219,1
2018-02-26,7000.0,7007.5,6890.0,6918.25,297831,0.013061254025109381,0.009744913019493127,0
2018-02-27,6915.75,7009.0,6904.0,7003.5,498392,-0.01203571428571426,0.011143223437449454,1
2018-02-28,6865.0,6970.5,6857.75,6913.75,461819,-0.007338321946282034,0.011897984721454438,1
2018-03-01,6760.75,6898.75,6689.0,6879.5,793737,-0.015185724690458868,0.012165058565856679,1
2018-03-02,6804.75,6823.25,6646.0,6763.75,636240,0.006508153681174411,0.01062240112238999,1
2018-03-05,6877.5,6904.5,6742.5,6795.75,467865,0.010691061390940115,0.011017081084600639,0
2018-03-06,6907.75,6939.25,6871.75,6880.5,415228,0.004398400581606676,0.011051911640712139,1
2018-03-07,6924.5,6937.0,6798.25,6858.0,498163,0.002424812710361657,0.010836057537004751,1
2018-03-08,6974.25,6977.25,6913.5,6922.75,388688,0.0071846342696224585,0.010930540115805831,1
2018-03-09,7098.25,7103.75,6963.0,6972.0,225672,0.017779689572355428,0.010923819278475164,0
2018-03-12,7139.5,7158.75,7090.0,7099.25,185865,0.005811291515514405,0.010390940257842233,1
2018-03-13,7058.25,7188.5,7025.75,7136.75,208524,-0.011380348763919024,0.010294027554576446,1
2018-03-14,7033.5,7098.0,7012.25,7039.5,117327,-0.0035065349059610895,0.009970331468603308,1
2018-03-15,7046.5,7076.75,7003.25,7036.75,56177,0.0018482974337101776,0.007847342379615398,1
2018-03-16,7044.0,7059.25,7031.0,7050.5,287434,-0.0003547860640034095,0.00792047546642199,1
2018-03-19,6914.25,7043.0,6821.25,7043.0,571979,-0.018419931856899496,0.01004451174716213,1
2018-03-20,6917.5,6927.75,6863.0,6911.75,401041,0.000470043750226079,0.00995493892940609,1
2018-03-21,6884.0,6951.0,6842.25,6912.5,454570,-0.004842790025298194,0.010038248003096543,1
2018-03-22,6692.0,6915.0,6686.0,6883.25,685491,-0.027890761185357382,0.012789711273162504,2
2018-03-23,6554.25,6721.25,6519.0,6692.25,748098,-0.02058427973699939,0.011165257597476374,2
2018-03-26,6773.5,6779.0,6525.0,6549.75,637180,0.03345157722088721,0.016887508085806028,2
2018-03-27,6561.25,6849.25,6490.0,6775.75,731553,-0.031335351000221445,0.01878204178705402,2
2018-03-28,6477.25,6582.25,6421.0,6550.25,948120,-0.012802438559725626,0.018813539478029318,2
2018-03-29,6594.0,6653.75,6443.75,6490.75,647977,0.018024624647805743,0.020388334790366756,2
2018-04-02,6393.25,6588.5,6326.5,6557.0,670690,-0.03044434334243251,0.021578012996409754,2
2018-04-03,6469.25,6496.75,6351.25,6405.75,681282,0.011887537637351953,0.022292765390572414,2
2018-04-04,6582.5,6591.75,6306.75,6466.0,635562,0.01750589326428864,0.02349516310062826,2
2018-04-05,6600.25,6654.5,6559.0,6582.0,495024,0.00269654386631224,0.023610859681218215,2
2018-04-06,6454.75,6611.25,6408.5,6608.0,631810,-0.022044619521987774,0.023017097992360167,2
2018-04-09,6497.0,6618.0,6460.0,6463.0,482071,0.006545567217940196,0.02235115252927992,2
2018-04-10,6624.25,6651.75,6471.75,6490.5,542219,0.019585962752039388,0.020340096271392626,2
2018-04-11,6592.75,6663.25,6550.75,6625.25,443623,-0.004755255311922113,0.017644254687105617,2
2018-04-12,6670.75,6693.75,6589.75,6596.25,357175,0.011831178188161262,0.017277883298049423,2
2018-04-13,6640.75,6713.0,6606.25,6668.75,465366,-0.004497245437169783,0.016567121682921623,2
2018-04-16,6712.0,6722.0,6639.25,6674.25,324486,0.01072920980310954,0.012563248674344505,1
2018-04-17,6828.75,6844.75,6698.5,6704.25,325724,0.017394219308700887,0.013013798392289166,0
2018-04-18,6843.5,6867.0,6796.75,6819.5,298181,0.0021599853560314575,0.012327335678273316,1
2018-04-19,6780.0,6866.25,6755.25,6855.25,376428,-0.009278877767224358,0.013026078211579613,1
2018-04-20,6676.25,6790.25,6646.0,6777.75,422339,-0.0153023598820059,0.011706824936778798,1
2018-04-23,6667.0,6728.0,6616.75,6705.5,384306,-0.0013855083317730887,0.011741749736776665,1
2018-04-24,6526.75,6717.75,6467.25,6660.75,626789,-0.021036448177591094,0.012246855789568882,1
2018-04-25,6555.75,6576.25,6429.25,6525.75,544882,0.00444325276745694,0.012313287701695218,1
2018-04-26,6734.75,6749.0,6559.25,6583.25,424984,0.02730427487320286,0.014762768148480055,0
2018-04-27,6669.75,6772.0,6623.0,6744.75,481734,-0.009651434722892427,0.0150649614089032,1
2018-04-30,6613.0,6718.0,6595.5,6668.0,389473,-0.008508564788785145,0.014845626947975053,1
2018-05-01,6692.0,6740.0,6578.75,6606.0,360806,0.011946166641463751,0.014164172585450234,0
2018-05-02,6633.5,6729.5,6625.25,6715.5,382532,-0.008741781231320966,0.014233687947107127,1
2018-05-03,6664.5,6671.5,6538.0,6630.75,518811,0.004673249415843905,0.014235943091282824,1
2018-05-04,6774.75,6788.5,6610.5,6666.5,408713,0.016542876434841425,0.014397556247716435,0
2018-05-07,6826.0,6851.25,6772.25,6779.0,323768,0.007564854791689779,0.014472206725470206,1
2018-05-08,6820.5,6837.5,6771.0,6817.0,370356,-0.0008057427483152413,0.012031966268130153,1
2018-05-09,6896.0,6901.25,6808.25,6822.0,316609,0.011069569679642344,0.012211050160140714,0
2018-05-10,6965.0,6971.25,6888.75,6896.0,292974,0.010005800464037096,0.009686544667743074,1
2018-05-11,6960.0,6979.5,6928.25,6949.5,263016,-0.000717875089734421,0.008710968180401303,1
2018-05-14,6974.0,7013.5,6955.5,6958.25,255900,0.0020114942528735025,0.007549682738696105,1
2018-05-15,6890.5,6976.75,6854.25,6969.0,432917,-0.011973042730140548,0.008898048959125614,1
2018-05-16,6937.25,6953.5,6875.5,6895.5,274261,0.0067847035773891395,0.007930781607401132,1
2018-05-17,6905.75,6962.0,6875.0,6935.25,325159,-0.0045407041695195716,0.008429956923838636,1
2018-05-18,6874.0,6936.25,6862.25,6908.5,314569,-0.004597617927089792,0.007411124490264214,1
2018-05-21,6915.75,6957.0,6881.5,6919.0,293370,0.006073610707011845,0.007289084274140725,1
2018-05-22,6909.25,6954.75,6890.0,6914.0,269992,-0.0009398835990311882,0.007293575518751442,1
2018-05-23,6957.0,6961.5,6829.75,6905.5,390903,0.006911025075080568,0.006775957354468846,0
2018-05-24,6957.25,6975.0,6885.25,6956.75,379490,3.593502946674931e-05,0.00597353871221935,1
2018-05-25,6960.25,7003.75,6942.5,6955.0,317340,0.0004312048582413297,0.0059712822334888685,1
2018-05-29,6944.5,6995.0,6890.5,6989.5,487638,-0.0022628497539599612,0.005965842177178776,1
2018-05-30,6987.25,6994.75,6918.5,6948.0,303797,0.006155950752394057,0.004675967141039087,0
2018-05-31,6977.0,7023.5,6958.25,6978.5,389141,-0.0014669576729041678,0.004336950102911313,1
2018-06-01,7083.0,7090.5,6977.25,6982.5,335020,0.015192776264870256,0.005940949711257829,1
2018-06-04,7148.25,7151.5,7071.75,7079.75,247834,0.009212198221092649,0.005693930611459916,1
2018-06-05,7179.25,7187.5,7137.5,7147.5,256212,0.004336725772042138,0.005647725549862123,1
2018-06-06,7215.0,7222.25,7142.25,7181.75,300300,0.004979628791308199,0.005405331827505738,0
2018-06-07,7161.0,7234.25,7116.75,7217.5,410243,-0.007484407484407485,0.0064618867627920734,1
2018-06-08,7151.5,7163.0,7077.75,7160.0,215656,-0.0013266303588884698,0.006543148960831168,1
2018-06-11,7170.25,7189.0,7125.0,7135.0,173772,0.002621827588617842,0.0064923686825327015,1
2018-06-12,7199.5,7219.25,7155.5,7165.0,112997,0.004079355671001705,0.006225892762376347,1
2018-06-13,7204.25,7262.75,7192.0,7213.75,94299,0.0006597680394471173,0.0062207290426153266,1
2018-06-14,7283.75,7292.25,7178.25,7203.25,68895,0.011035152861158304,0.006457088014906613,1
2018-06-15,7257.5,7291.75,7229.25,7283.5,364647,-0.003603912819632793,0.005626183089679697,1
2018-06-18,7276.0,7289.25,7208.75,7276.0,291954,0.0025490871512228175,0.005107088198477869,1
2018-06-19,7252.25,7279.0,7157.5,7275.0,450281,-0.0032641561297416244,0.005248717362504522,1
2018-06-20,7313.25,7336.5,7226.75,7253.75,320649,0.008411182736392186,0.005634056145493695,1
2018-06-21,7237.75,7358.5,7226.25,7315.25,424012,-0.010323727480942124,0.0061752817789251105,1
2018-06-22,7222.75,7274.0,7198.25,7228.0,322915,-0.0020724672722876036,0.006212023814826576,1
2018-06-25,7073.5,7222.75,6995.5,7222.75,598963,-0.020663874563012663,0.009190592252599645,1
2018-06-26,7104.0,7130.0,7040.5,7064.25,399009,0.004311868240616468,0.009206049144104304,1
2018-06-27,6998.25,7151.5,6988.0,7098.25,546252,-0.014885979729729715,0.010107501093217158,1
2018-06-28,7060.5,7076.5,6956.0,6998.75,483220,0.00889508091308544,0.009798768335133788,0
2018-06-29,7066.75,7123.75,7045.0,7055.25,396079,0.0008852064301394513,0.009873862513543502,1
2018-07-02,7116.5,7119.75,6987.5,7068.25,379570,0.0070400113206212644,0.010230564465506636,1
2018-07-03,7023.75,7165.0,7022.25,7113.75,300232,-0.013033092109885458,0.010797691020207284,1
2018-07-05,7125.75,7128.0,7015.0,7023.0,378283,0.014522156967431865,0.011662582580597915,0
2018-07-06,7233.5,7237.75,7101.25,7118.75,320304,0.015121215310669012,0.012518197817786436,1
2018-07-09,7300.25,7303.5,7232.25,7232.5,269931,0.009227897974701138,0.012815637808682417,0
2018-07-10,7301.5,7335.5,7259.5,7300.75,286748,0.00017122701277361152,0.010329027038039633,1
2018-07-11,7253.75,7290.0,7204.5,7263.5,373366,-0.0065397521057316554,0.010763129800089165,1
2018-07-12,7382.75,7387.0,7249.5,7259.75,304341,0.017783904876787826,0.009948167631424679,0
2018-07-13,7393.0,7414.25,7367.0,7382.0,279818,0.0013883715417697395,0.009938967869160297,1
2018-07-16,7325.0,7413.75,7316.0,7399.5,246001,-0.009197889895847466,0.01083516216309835,1
2018-07-17,7421.75,7436.0,7292.5,7320.0,343273,0.0132081911262798,0.011218479417354151,0
2018-07-18,7404.5,7437.75,7381.5,7424.25,267804,-0.0023242496715734084,0.009805950779745175,1
2018-07-19,7367.75,7416.0,7354.75,7400.0,321505,-0.004963198055236706,0.009713303094553236,1
2018-07-20,7360.0,7413.75,7350.75,7380.25,302839,-0.00105188151063762,0.008850660760099646,1
2018-07-23,7430.5,7432.75,7311.5,7368.0,287213,0.009578804347825987,0.00888414598322271,0
2018-07-24,7416.25,7489.75,7386.75,7420.25,406774,-0.0019177713478231162,0.008951147309691048,1
2018-07-25,7469.5,7530.0,7397.0,7410.5,351372,0.007180178661722492,0.008610483623399078,0
2018-07-26,7430.75,7450.0,7362.0,7412.25,392494,-0.0051877635718589055,0.0071610057651365095,1
2018-07-27,7301.25,7467.0,7263.5,7429.5,534684,-0.017427581334320208,0.009147984317462545,1
2018-07-30,7200.5,7309.25,7166.75,7293.0,497537,-0.013799007019345999,0.0096937971545483,1
2018-07-31,7244.75,7298.0,7189.25,7210.0,430194,0.006145406568988321,0.008695164697768213,1
2018-08-01,7277.0,7303.75,7241.0,7293.0,370601,0.0044514993616067144,0.008959684799535827,1
2018-08-02,7385.75,7395.25,7214.25,7284.25,441069,0.014944345197196673,0.010269716642408926,0
2018-08-03,7402.0,7415.0,7362.25,7392.0,298355,0.002200182784416027,0.010273935324789374,1
2018-08-06,7444.0,7449.75,7387.5,7404.25,250166,0.005674142123750281,0.009965041682239627,1
2018-08-07,7477.25,7486.75,7440.25,7442.5,260630,0.004466684578183777,0.01001679360417641,1
2018-08-08,7471.5,7496.0,7442.5,7478.25,250480,-0.0007689992978702209,0.009772363954495787,1
2018-08-09,7475.5,7505.5,7458.75,7463.5,236834,0.0005353677307100568,0.00959623878766354,1
2018-08-10,7427.0,7472.75,7390.75,7472.25,389778,-0.006487860343789675,0.007754160992617593,1
2018-08-13,7417.0,7479.0,7378.25,7425.5,377939,-0.0013464386697186193,0.005713503167530438,1
2018-08-14,7457.75,7465.0,7397.0,7420.5,305390,0.005494135095051922,0.005677025763086478,0
2018-08-15,7374.0,7464.75,7316.5,7460.5,521164,-0.011229928597767391,0.007174228611015888,1
2018-08-16,7389.0,7434.5,7363.25,7380.0,348395,0.002034174125305155,0.005397254407276964,1
2018-08-17,7387.75,7407.0,7321.75,7382.5,366862,-0.00016917038841524068,0.005344471962388818,1
2018-08-20,7387.0,7420.75,7351.5,7390.5,286070,-0.00010151940712666008,0.004938198172484054,1
2018-08-21,7397.5,7452.25,7369.0,7381.25,320662,0.0014214160010830312,0.0046666820839562796,1
2018-08-22,7433.25,7444.75,7352.0,7374.25,309493,0.004832713754646889,0.005027964677457192,0
2018-08-23,7424.5,7475.0,7411.25,7433.5,356371,-0.0011771432415161875,0.005017871017963308,1
2018-08-24,7495.75,7499.5,7422.75,7427.0,278682,0.00959660583204247,0.0055014265508325656,1
2018-08-27,7568.0,7569.0,7498.75,7499.0,280533,0.00963879531734646,0.006063223905868708,1
2018-08-28,7578.0,7597.25,7564.25,7568.25,273330,0.0013213530655391548,0.005940990774925594,1
2018-08-29,7668.75,7674.5,7581.0,7581.0,311623,0.011975455265241575,0.0047851149630227146,1
2018-08-30,7649.0,7697.0,7626.25,7672.75,390929,-0.0025753871230643766,0.00519341497741513,1
2018-08-31,7661.25,7682.25,7633.25,7641.75,346901,0.001601516538109582,0.0050843530718881124,1
2018-09-04,7638.75,7693.75,7586.75,7670.0,470667,-0.002936857562408246,0.005387061311514333,1
2018-09-05,7531.75,7643.25,7503.25,7642.25,522313,-0.014007527409589215,0.007714023219357092,1
2018-09-06,7457.5,7544.5,7407.75,7530.0,650890,-0.009858266671092353,0.008442502539548103,1
2018-09-07,7438.5,7494.75,7393.0,7454.75,606515,-0.002547770700636942,0.008481229075488575,1
2018-09-10,7460.25,7483.5,7414.0,7433.0,418797,0.0029239766081872176,0.007904500398949979,1
2018-09-11,7512.0,7524.75,7404.5,7460.5,467702,0.006936764853724631,0.007560126510450351,0
2018-09-12,7485.75,7541.0,7425.0,7515.25,586137,-0.0034944089456868666,0.007569255896200068,1
2018-09-13,7564.5,7583.25,7470.0,7483.25,459821,0.010519987977156697,0.00729689023772205,0
2018-09-14,7544.75,7598.75,7515.25,7563.5,237770,-0.0026108797673342066,0.007297564455124348,1
2018-09-17,7436.25,7547.25,7429.5,7534.0,197770,-0.014380860863514311,0.0082658809253025,1
2018-09-18,7495.25,7535.25,7393.5,7434.25,171310,0.007934106572533128,0.00895341584298756,0
2018-09-19,7497.5,7517.25,7442.5,7499.25,95710,0.0003001901204096047,0.00787444916694237,1
2018-09-20,7579.75,7587.5,7485.25,7500.5,74390,0.010970323441147123,0.00785747733818384,0
2018-09-21,7589.0,7619.25,7571.0,7581.5,371830,0.0012203568719284519,0.0077227242492750306,1
2018-09-24,7586.0,7594.0,7473.75,7539.75,390762,-0.0003953089998682824,0.007751403996937165,1
2018-09-25,7595.25,7603.25,7550.5,7591.0,318332,0.0012193514368574743,0.007529918996062671,1
2018-09-26,7590.25,7668.0,7577.5,7598.0,405833,-0.0006583061782035049,0.007388545016653923,1
2018-09-27,7657.25,7686.25,7586.0,7590.25,377694,0.008827113731431746,0.007172919052426832,0
2018-09-28,7655.25,7677.0,7617.0,7663.5,381496,-0.0002611903751347233,0.007070414447688622,1
2018-10-01,7675.5,7728.75,7652.0,7672.0,358159,0.0026452434603703168,0.004356366926692866,0
2018-10-02,7652.75,7712.75,7630.25,7675.0,392577,-0.0029639762881896736,0.004397923593135225,1
2018-10-03,7664.75,7703.75,7641.5,7656.25,394538,0.0015680637679265086,0.004358680638385628,0
2018-10-04,7514.25,7651.0,7456.5,7651.0,704908,-0.01963534361851338,0.007289464730494228,1
2018-10-05,7436.0,7540.0,7347.0,7521.0,735015,-0.010413547592906802,0.007831705735802098,1
2018-10-08,7391.75,7453.25,7286.5,7443.25,615687,-0.005950779989241539,0.007901423163587547,1
2018-10-09,7399.0,7455.75,7337.0,7391.0,583403,0.0009808232150707585,0.007889088944141183,1
2018-10-10,7032.0,7412.0,7000.0,7394.75,924204,-0.04960129747263142,0.01675742447581334,2
2018-10-11,7031.0,7138.0,6907.75,7010.25,1146270,-0.00014220705346990048,0.016010999958450338,2
2018-10-12,7172.25,7197.75,7034.25,7040.75,772623,0.020089603185891036,0.01828858742961694,2
2018-10-15,7076.5,7179.0,7060.75,7176.75,641765,-0.013350064484645707,0.01811383256301876,2
2018-10-16,7353.75,7357.5,7063.5,7068.25,614355,0.03917897265597392,0.02350174973451125,2
2018-10-17,7313.25,7368.5,7221.5,7339.75,663303,-0.0055073941866394804,0.023431004821124427,2
2018-10-18,7137.75,7309.5,7094.5,7307.75,705908,-0.02399753871397803,0.023783389172553314,2
2018-10-19,7106.5,7244.25,7092.75,7154.0,661050,-0.004378130363209665,0.023703565147150617,2
2018-10-22,7155.25,7210.5,7057.0,7085.75,650331,0.006859916977415059,0.02394742692699272,2
2018-10-23,7140.25,7164.0,6944.0,7155.0,825811,-0.002096362810523722,0.02391052224359284,2
2018-10-24,6836.25,7175.0,6785.75,7136.25,895420,-0.04257554007212627,0.022457766428297804,2
2018-10-25,6926.5,7075.75,6816.75,6878.5,793502,0.013201682208813237,0.023009155378346132,2
2018-10-26,6893.25,6986.5,6734.25,6882.0,1069548,-0.004800404244567957,0.021755443530554915,2
2018-10-29,6736.25,6991.5,6580.5,6898.0,905327,-0.022775903964022737,0.02241204856155987,2
2018-10-30,6815.25,6849.25,6661.0,6719.25,832546,0.0117275932455001,0.017608214986922572,2
2018-10-31,6975.5,7039.25,6816.75,6857.0,755201,0.023513444114302562,0.020166712894553473,2
2018-11-01,7077.75,7079.75,6936.75,6960.0,589071,0.014658447423123722,0.019720868653065896,2
2018-11-02,6980.25,7143.25,6911.25,6987.25,793339,-0.013775564268305618,0.020136902690170287,2
2018-11-05,6949.5,6998.5,6865.0,6972.75,506045,-0.004405286343612369,0.019924639572781157,2
2018-11-06,7016.5,7034.75,6906.75,6947.25,514296,0.009640981365565793,0.0203083179453952,2
